read_id	true_pos	found_pos	mismatch	status
1068	768965	768965	0	correct
1069	726099	726099	0	correct
1070	944738	944738	0	correct
1071	757059	757059	0	correct
1072	849622	849622	0	correct
1073	377839	377839	0	correct
1074	247340	247340	0	correct
1075	241077	241077	0	correct
1076	450531	450531	0	correct
1077	205039	205039	0	correct
1078	129155	129155	0	correct
1079	251435	251435	0	correct
1080	954023	954023	0	correct
1081	274723	274723	1	correct
1082	606157	606157	0	correct
1083	207221	207221	0	correct
1084	228636	228636	0	correct
1085	878195	878195	0	correct
1086	671681	671681	0	correct
1087	756977	756977	0	correct
1088	618110	618110	1	correct
1089	46895	46895	0	correct
1090	358152	358152	0	correct
1091	268664	268664	0	correct
1092	113554	113554	0	correct
1093	22184	22184	0	correct
1094	671553	671553	0	correct
1095	498150	498150	0	correct
1096	520292	520292	0	correct
1097	476196	476196	0	correct
1098	772295	772295	0	correct
1099	831347	831347	0	correct
1100	520148	520148	0	correct
1101	307768	307768	0	correct
1102	852156	852156	0	correct
1103	816362	816362	0	correct
1104	551890	551890	0	correct
1105	967945	967945	0	correct
1106	560921	560921	0	correct
1107	88405	88405	0	correct
1108	876628	985978	0	wrong
1109	791794	791794	0	correct
1110	403471	403471	0	correct
1111	589938	589938	0	correct
1112	134011	228009	0	wrong
1113	480032	480032	0	correct
1114	28781	28781	0	correct
1115	420523	420523	0	correct
1116	755115	755115	0	correct
1117	784645	784645	0	correct
1118	620291	620291	0	correct
1119	639342	639342	0	correct
1120	704059	704059	0	correct
1121	805021	805021	0	correct
1122	212957	212957	0	correct
1123	903124	903124	0	correct
1124	136367	136367	0	correct
1125	617245	617245	0	correct
1126	14544	14544	0	correct
1127	980434	980434	0	correct
1128	350577	350577	0	correct
1129	608070	608070	0	correct
1130	589900	589900	0	correct
1131	636625	636625	0	correct
1132	392232	392232	0	correct
1133	554799	554799	0	correct
1134	437462	437462	0	correct
1135	90999	90999	0	correct
1136	904132	904132	0	correct
1137	726375	726375	0	correct
1138	348245	348245	0	correct
1139	547430	547430	0	correct
1140	513974	519601	0	wrong
1141	450897	450897	0	correct
1142	783630	783630	0	correct
1143	910444	910444	0	correct
1144	396531	396531	0	correct
1145	297950	297950	0	correct
1146	622068	622068	0	correct
1147	523587	523587	0	correct
1148	862338	862338	0	correct
1149	697621	697621	0	correct
1150	949493	949493	0	correct
1151	796448	796448	0	correct
1152	147069	147069	0	correct
1153	459333	459333	0	correct
1154	926560	926560	0	correct
1155	842066	842066	0	correct
1156	492102	492102	0	correct
1157	768895	768895	0	correct
1158	258236	258236	0	correct
1159	66234	66234	0	correct
1160	459122	459122	0	correct
1161	45859	45859	0	correct
1162	980004	980004	0	correct
1163	620787	620787	0	correct
1164	492603	492603	0	correct
1165	347403	347403	0	correct
1166	328742	328742	0	correct
1167	209124	209124	0	correct
1168	633382	633382	0	correct
1169	579633	579633	0	correct
1170	240138	240138	0	correct
1171	341553	341553	0	correct
1172	75861	75861	0	correct
1173	537247	533362	0	wrong
1174	128875	128875	0	correct
1175	460105	460105	1	correct
1176	128042	128042	0	correct
1177	584749	584749	0	correct
1178	151898	151898	0	correct
1179	400288	400288	0	correct
1180	138823	138823	0	correct
1181	697647	697647	0	correct
1182	640856	640856	0	correct
1183	180062	180062	0	correct
1184	181874	181874	0	correct
1185	696481	696481	0	correct
1186	345657	345657	0	correct
1187	411649	411649	0	correct
1188	896762	896762	0	correct
1189	874292	983642	0	wrong
1190	473947	473947	0	correct
1191	515221	515221	0	correct
1192	667538	667538	0	correct
1193	973082	973082	0	correct
1194	172314	172314	0	correct
1195	601917	601917	0	correct
1196	192283	192283	0	correct
1197	223842	223842	0	correct
1198	40867	40867	0	correct
1199	821766	821766	0	correct
1200	168930	168930	0	correct
1201	345072	345072	0	correct
1202	278582	278582	0	correct
1203	347609	347609	0	correct
1204	177005	177005	0	correct
1205	31803	31803	0	correct
1206	88699	88699	0	correct
1207	548699	548699	0	correct
1208	120632	120632	0	correct
1209	534408	534408	0	correct
1210	460765	460765	0	correct
1211	355981	355981	0	correct
1212	206327	206327	0	correct
1213	894191	894191	0	correct
1214	364259	364259	0	correct
1215	128744	128744	0	correct
1216	503402	503402	0	correct
1217	330089	330089	0	correct
1218	690374	690374	0	correct
1219	321573	321573	0	correct
1220	39311	39311	1	correct
1221	92287	92287	0	correct
1222	799387	799387	0	correct
1223	481131	481131	0	correct
1224	627882	627882	0	correct
1225	687764	687764	0	correct
1226	81756	81756	0	correct
1227	511642	511642	0	correct
1228	873553	982903	0	wrong
1229	156973	156973	0	correct
1230	920845	920845	0	correct
1231	377275	377275	0	correct
1232	61076	61076	0	correct
1233	2594	2594	1	correct
1234	276869	276869	0	correct
1235	868275	868275	0	correct
1236	806177	806177	1	correct
1237	84514	84514	0	correct
1238	748237	748237	0	correct
1239	597260	597260	0	correct
1240	184515	184515	0	correct
1241	986228	986228	0	correct
1242	209343	209343	0	correct
1243	536575	532690	0	wrong
1244	370461	370461	0	correct
1245	924014	924014	0	correct
1246	484508	484508	0	correct
1247	236109	236109	0	correct
1248	618236	618236	0	correct
1249	759933	759933	0	correct
1250	368902	368902	0	correct
1251	531250	531250	0	correct
1252	462521	462521	0	correct
1253	720495	720495	0	correct
1254	747449	747449	0	correct
1255	62339	62339	0	correct
1256	36682	36682	0	correct
1257	147734	147734	0	correct
1258	252429	252429	0	correct
1259	133113	133113	0	correct
1260	713328	713328	0	correct
1261	687145	687145	0	correct
1262	895180	895180	0	correct
1263	844416	844416	0	correct
1264	511662	511662	0	correct
1265	749594	749594	0	correct
1266	532098	532098	0	correct
1267	30471	30471	0	correct
1268	107168	107168	0	correct
1269	867189	867189	0	correct
1270	447399	447399	0	correct
1271	354136	354136	0	correct
1272	532601	532601	0	correct
1273	397152	397152	0	correct
1274	242463	242463	0	correct
1275	104866	104866	0	correct
1276	269235	269235	0	correct
1277	737383	737383	0	correct
1278	377273	377273	0	correct
1279	182278	182278	0	correct
1280	20070	20070	0	correct
1281	563948	563948	0	correct
1282	322069	322069	0	correct
1283	840685	840685	0	correct
1284	211441	211441	0	correct
1285	89201	89201	0	correct
1286	327487	327487	0	correct
1287	535320	527550	0	wrong
1288	119758	119758	0	correct
1289	233209	233209	0	correct
1290	890501	890501	0	correct
1291	342916	342916	0	correct
1292	593575	593575	0	correct
1293	473956	473956	0	correct
1294	679082	679082	0	correct
1295	355094	355094	0	correct
1296	789148	789148	0	correct
1297	648804	648804	0	correct
1298	498427	498427	0	correct
1299	479568	479568	0	correct
1300	86917	86917	0	correct
1301	584182	584182	0	correct
1302	537090	533205	0	wrong
1303	736801	736801	0	correct
1304	586824	586824	0	correct
1305	557726	557726	0	correct
1306	745417	745417	0	correct
1307	586518	586518	0	correct
1308	431647	431647	0	correct
1309	564442	564442	0	correct
1310	127576	127576	0	correct
1311	378761	378761	0	correct
1312	283767	283767	0	correct
1313	337437	337437	0	correct
1314	363071	363071	1	correct
1315	899621	899621	0	correct
1316	645898	878699	0	wrong
1317	607537	607537	0	correct
1318	570761	570761	0	correct
1319	244346	244346	0	correct
1320	356086	356086	0	correct
1321	498233	498233	0	correct
1322	986486	877136	0	wrong
1323	330338	330338	0	correct
1324	605757	605757	0	correct
1325	933664	933664	0	correct
1326	237219	237219	0	correct
1327	7534	7534	0	correct
1328	101779	101779	0	correct
1329	225326	225326	0	correct
1330	152854	152854	0	correct
1331	365346	365346	0	correct
1332	245950	245950	0	correct
1333	487795	487795	0	correct
1334	160676	160676	0	correct
1335	850792	850792	0	correct
1336	186561	186561	0	correct
1337	87885	87885	0	correct
1338	285086	285086	0	correct
1339	805841	805841	1	correct
1340	173368	173368	0	correct
1341	55651	55651	0	correct
1342	896739	896739	0	correct
1343	842289	842289	0	correct
1344	80231	80231	0	correct
1345	51633	51633	0	correct
1346	524496	524496	0	correct
1347	18241	18241	0	correct
1348	410384	410384	0	correct
1349	696941	696941	0	correct
1350	982350	873000	0	wrong
1351	997226	997226	0	correct
1352	112035	112035	0	correct
1353	896584	896584	0	correct
1354	397844	397844	0	correct
1355	575981	575981	0	correct
1356	969442	969442	0	correct
1357	917369	917369	0	correct
1358	865482	865482	0	correct
1359	5299	5299	0	correct
1360	817048	817048	0	correct
1361	975038	975038	0	correct
1362	257895	257895	0	correct
1363	490734	490734	0	correct
1364	170882	170882	0	correct
1365	722875	722875	0	correct
1366	668623	668623	0	correct
1367	820837	820837	0	correct
1368	929349	929349	0	correct
1369	718436	718436	0	correct
1370	556746	556746	0	correct
1371	535021	535021	0	correct
1372	571596	571596	0	correct
1373	476605	476605	0	correct
1374	279970	279970	0	correct
1375	838558	838558	0	correct
1376	769470	769470	0	correct
1377	205071	205071	0	correct
1378	187038	187038	0	correct
1379	967965	967965	0	correct
1380	323669	323669	0	correct
1381	710931	710931	0	correct
1382	425424	425424	0	correct
1383	199501	199501	0	correct
1384	507595	507595	0	correct
1385	736225	736225	0	correct
1386	242402	242402	0	correct
1387	529824	529824	0	correct
1388	114833	114833	0	correct
1389	707209	707209	0	correct
1390	610602	610602	0	correct
1391	767757	767757	0	correct
1392	288622	288622	0	correct
1393	87287	87287	0	correct
1394	581221	581221	0	correct
1395	506089	506089	0	correct
1396	154358	154358	0	correct
1397	931987	931987	0	correct
1398	481126	481126	0	correct
1399	320632	320632	0	correct
1400	532573	532573	0	correct
1401	593865	593865	0	correct
1402	51822	51822	0	correct
1403	369219	369219	1	correct
1404	336594	336594	0	correct
1405	454254	454254	0	correct
1406	134410	134410	0	correct
1407	548587	548587	0	correct
1408	63373	63373	0	correct
1409	548906	548906	0	correct
1410	989931	648708	0	wrong
1411	201724	201724	0	correct
1412	322344	322344	0	correct
1413	684551	684551	0	correct
1414	809850	809850	0	correct
1415	87865	87865	0	correct
1416	254633	254633	0	correct
1417	138820	138820	0	correct
1418	681482	681482	0	correct
1419	2710	2710	0	correct
1420	760205	760205	0	correct
1421	116692	116692	0	correct
1422	595621	595621	0	correct
1423	473152	473152	0	correct
1424	471562	471562	0	correct
1425	606084	606084	0	correct
1426	411828	411828	0	correct
1427	794266	794266	0	correct
1428	348858	348858	0	correct
1429	106696	106696	0	correct
1430	929502	929502	0	correct
1431	850702	850702	0	correct
1432	830595	830595	0	correct
1433	745952	745952	0	correct
1434	964998	964998	0	correct
1435	408506	408506	0	correct
1436	124293	124293	0	correct
1437	932911	932911	0	correct
1438	730846	730846	0	correct
1439	990900	882478	0	wrong
1440	938313	938313	0	correct
1441	204995	204995	0	correct
1442	181227	181227	0	correct
1443	379217	379217	0	correct
1444	66494	66494	0	correct
1445	926422	926422	0	correct
1446	741099	741099	0	correct
1447	721575	721575	0	correct
1448	574456	574456	0	correct
1449	48093	48093	0	correct
1450	841804	841804	0	correct
1451	781491	781491	0	correct
1452	139768	139768	0	correct
1453	827916	827916	0	correct
1454	795244	795244	0	correct
1455	750480	750480	0	correct
1456	201621	201621	0	correct
1457	799513	799513	0	correct
1458	163651	163651	0	correct
1459	825108	825108	0	correct
1460	164261	164261	0	correct
1461	186399	186399	0	correct
1462	814551	814551	0	correct
1463	235684	235684	0	correct
1464	665177	665177	0	correct
1465	633740	633740	0	correct
1466	523050	523050	0	correct
1467	907839	907839	0	correct
1468	358820	358820	0	correct
1469	316187	316187	0	correct
1470	877175	877175	0	correct
1471	588289	588289	0	correct
1472	392433	392433	0	correct
1473	682962	682962	0	correct
1474	816575	816575	0	correct
1475	451935	451935	0	correct
1476	439122	439122	0	correct
1477	713761	713761	0	correct
1478	376933	376933	0	correct
1479	899641	899641	0	correct
1480	462666	462666	0	correct
1481	624083	624083	1	correct
1482	301369	301369	0	correct
1483	539765	539765	0	correct
1484	747587	747587	0	correct
1485	438731	438731	0	correct
1486	502705	502705	0	correct
1487	577469	577469	0	correct
1488	232205	232205	0	correct
1489	355352	355352	0	correct
1490	899548	899548	0	correct
1491	391470	391470	0	correct
1492	383880	383880	0	correct
1493	531842	531842	0	correct
1494	543537	543537	0	correct
1495	66617	66617	0	correct
1496	906445	906445	0	correct
1497	229018	229018	0	correct
1498	624219	624219	0	correct
1499	542833	542833	0	correct
1500	116894	116894	0	correct
1501	431515	431515	0	correct
1502	939804	939804	0	correct
1503	332806	332806	0	correct
1504	627689	627689	0	correct
1505	730527	730527	0	correct
1506	334895	334895	0	correct
1507	693697	693697	0	correct
1508	139268	139268	0	correct
1509	166725	166725	0	correct
1510	794002	794002	0	correct
1511	878603	519614	0	wrong
1512	620054	620054	0	correct
1513	495409	495409	0	correct
1514	533445	533445	0	correct
1515	741439	741439	0	correct
1516	893866	893866	0	correct
1517	573134	573134	0	correct
1518	788574	788574	0	correct
1519	997663	997663	0	correct
1520	151670	151670	0	correct
1521	752381	752381	0	correct
1522	311713	311713	0	correct
1523	706959	706959	0	correct
1524	248481	248481	0	correct
1525	778549	778549	0	correct
1526	743924	743924	0	correct
1527	143123	143123	0	correct
1528	33531	33531	0	correct
1529	204538	204538	0	correct
1530	569873	569873	0	correct
1531	714043	714043	0	correct
1532	762436	762436	0	correct
1533	493967	493967	0	correct
1534	876740	986090	0	wrong
1535	754613	754613	0	correct
1536	342071	342071	0	correct
1537	102913	102913	0	correct
1538	821233	821233	0	correct
1539	536465	532580	0	wrong
1540	110628	110628	0	correct
1541	378810	378810	0	correct
1542	846427	846427	0	correct
1543	456986	456986	0	correct
1544	127484	127484	0	correct
1545	603940	603940	0	correct
1546	397275	397275	0	correct
1547	502273	502273	0	correct
1548	797272	797272	0	correct
1549	539844	539844	0	correct
1550	149913	149913	0	correct
1551	486343	486343	0	correct
1552	229244	229244	0	correct
1553	408943	408943	0	correct
1554	722231	722231	0	correct
1555	771859	771859	0	correct
1556	720015	720015	0	correct
1557	12202	12202	0	correct
1558	641129	641129	0	correct
1559	598425	598425	0	correct
1560	693928	693928	0	correct
1561	565491	565491	0	correct
1562	542708	542708	0	correct
1563	716158	716158	0	correct
1564	251791	251791	0	correct
1565	599011	599011	0	correct
1566	345685	345685	0	correct
1567	826774	826774	0	correct
1568	181592	181592	0	correct
1569	959046	959046	0	correct
1570	908424	908424	0	correct
1571	342514	342514	0	correct
1572	583374	583374	0	correct
1573	227344	227344	0	correct
1574	400839	400839	0	correct
1575	423584	423584	0	correct
1576	461992	461992	0	correct
1577	287921	287921	0	correct
1578	947255	947255	0	correct
1579	614932	614932	0	correct
1580	153346	153346	0	correct
1581	911825	911825	0	correct
1582	586212	586212	0	correct
1583	139112	139112	0	correct
1584	505874	505874	0	correct
1585	100791	100791	0	correct
1586	611436	611436	0	correct
1587	256008	256008	0	correct
1588	18109	18109	1	correct
1589	726074	726074	1	correct
1590	872098	872098	0	correct
1591	592945	592945	0	correct
1592	932091	932091	0	correct
1593	102209	102209	0	correct
1594	565116	565116	0	correct
1595	918723	918723	0	correct
1596	696630	696630	0	correct
1597	790061	790061	0	correct
1598	922472	922472	0	correct
1599	23021	23021	0	correct
1600	707218	707218	0	correct
1601	651348	519576	0	wrong
1602	152534	152534	0	correct
1603	771224	771224	0	correct
